recall,above 70,effort,number of docs,number of relevant
0.625,False,0.441285140562,2075,24
0.7307692307692307,True,0.465156196361,971,26
0.5,False,0.394871794872,65,12
0.6444444444444445,False,0.340058368227,10508,45
0.7474747474747475,True,0.364234182468,5221,99
0.7532467532467533,True,0.450336700337,792,77
0.7282608695652174,True,0.421617161716,1616,92
0.68,False,0.374240403142,2249,25
0.6826923076923077,False,0.35733422639,5972,104
0.6521739130434783,False,0.384937238494,1912,46
0.6956521739130435,False,0.353779429988,6456,138
0.7678571428571429,True,0.394113424264,2786,56
0.8,True,0.361406905453,2066,10
0.6891304347826087,False,0.424066135946,6532,460
0.7307692307692307,True,0.397148676171,982,52
0.7407407407407407,True,0.367782629791,5496,54
0.6228070175438597,False,0.375559720921,12804,114
0.8,True,0.616045845272,349,20
0.75,True,0.357052096569,1574,4
0.7555555555555555,True,0.36265567079,8003,45
0.6086956521739131,False,0.414492753623,115,23
0.6595744680851063,False,0.427970557308,317,47
0.7272727272727273,True,0.374655647383,242,11
0.8571428571428571,True,0.466666666667,95,7
0.8333333333333334,True,0.596078431373,170,6
0.6683168316831684,False,0.373064778197,10873,202

0.7096504012342102,0.5384615384615384,0.409869645473